state_code,lg_code,ward_code,pu_code,code,name,ward,lga,latitude,longitude,cvr_pu_id
12,13,09,010,12/13/09/010,"OBEN P/SCHOOL,  URHEHUE - OBEN",UGU,ORHIONMWON,5.99692510,5.89858763,35984
12,13,09,011,12/13/09/011,"URHEHUE P/SCHOOL, URHEHUE",UGU,ORHIONMWON,5.96520331,5.99783505,35985
12,13,09,012,12/13/09/012,"HEALTH CENTRE, URHEHUE",UGU,ORHIONMWON,5.96599757,5.99814692,35986
12,13,09,013,12/13/09/013,"IKOBI P/SCHOOL, IKOBI",UGU,ORHIONMWON,6.00666443,5.92680149,35987
12,13,09,014,12/13/09/014,"ESOE P/SCHOOL, OROGHO",UGU,ORHIONMWON,5.88100652,5.95503495,35988
12,13,09,015,12/13/09/015,HEALTH CENTRE OROGHO,UGU,ORHIONMWON,5.88100466,5.95505163,35989
12,13,09,016,12/13/09/016,OROGHO GRAMMAR SCHOOL,UGU,ORHIONMWON,5.87681796,5.95479593,35990
12,13,09,017,12/13/09/017,"OKHUERE P/SCHOOL,  OWUO - OROGHO",UGU,ORHIONMWON,5.88425951,5.94329254,35991
12,13,09,018,12/13/09/018,"OBANAKHORO P/SCHOOL,  OBANAKHORO",UGU,ORHIONMWON,5.88717493,5.94101542,35992
12,13,09,019,12/13/09/019,"UGBIGUN P/ SCHOOL,  UGBIGUN",UGU,ORHIONMWON,5.88471842,5.94207505,35993
12,13,09,020,12/13/09/020,"ATO P/SCHOOL, , IWEVBO",UGU,ORHIONMWON,5.88937884,5.94140160,35994
12,13,09,021,12/13/09/021,"OBAGIE P/SCHOOL,  OBAGIE   I",UGU,ORHIONMWON,5.87459870,5.95364501,35995
12,13,09,022,12/13/09/022,"OBAGIE P/SCHOOL,  OBAGIE  II",UGU,ORHIONMWON,5.87484854,5.95382846,35996
12,13,09,023,12/13/09/023,"UMOGHUN- NOKHUA P/ SCHOOL EXTENSION I, UMOGHUN-NOKHUA",UGU,ORHIONMWON,5.93616327,5.96489657,633813
12,13,09,024,12/13/09/024,"UMOGHUN-NOKHUA P/ SCHOOL EXTENSION II, UMOGHUN-NOKHUA",UGU,ORHIONMWON,5.93596185,5.96491668,633814
12,13,09,025,12/13/09/025,"MARKET SQUARE, OLOGBO",UGU,ORHIONMWON,5.89532380,5.97608140,633815
12,13,09,026,12/13/09/026,"UGO SECONDARY SCHOOL, UGO",UGU,ORHIONMWON,5.99931170,5.89808609,633816
12,13,09,027,12/13/09/027,"URHEHUE MARKET SQUARE, OPPOSITE HEALTH CENTER, URHEHUE.",UGU,ORHIONMWON,5.96957678,5.99886339,633817
12,13,10,001,12/13/10/001,IDUSI P/SCHOOL EVBOESI         I,EVBOESI,ORHIONMWON,5.96339541,6.02833819,35997
12,13,10,002,12/13/10/002,IDUSI P/SCHOOL EVBOESI          II,EVBOESI,ORHIONMWON,5.96294789,6.02833448,35998
12,13,10,003,12/13/10/003,OBAZAGBON - NUGU P/SCHOOL EVBOESI,EVBOESI,ORHIONMWON,6.03546188,6.08093826,35999
12,13,10,004,12/13/10/004,CAMP 34 SQUARE,EVBOESI,ORHIONMWON,6.04782533,6.08450405,36000
12,13,10,005,12/13/10/005,"AIWAGU ORE P/SCHOOL, EVBOESI           I",EVBOESI,ORHIONMWON,5.95913820,6.03093994,36001
12,13,10,006,12/13/10/006,"AIWAGU ORE P/SCHOOL, EVBOESI           II",EVBOESI,ORHIONMWON,5.95912646,6.03094213,36002
12,13,10,007,12/13/10/007,"AIWAGU ORE P/SCHOOL, EVBOESI            III",EVBOESI,ORHIONMWON,5.95910051,6.03093530,36003
12,13,10,008,12/13/10/008,"EVEONOGBON TOWN HALL, EVEONOGBON",EVBOESI,ORHIONMWON,5.88876110,6.04985598,36004
12,13,10,009,12/13/10/009,OGBA - NUGU P/SCHOOL,EVBOESI,ORHIONMWON,6.06700051,6.11839025,36005
12,13,10,010,12/13/10/010,OGBA - NUGU TOWN HALL  I,EVBOESI,ORHIONMWON,6.06699628,6.11842257,36006
12,13,10,011,12/13/10/011,OGBA - NUGU TOWN HALL    II,EVBOESI,ORHIONMWON,6.06701907,6.11839144,36007
12,13,10,012,12/13/10/012,UMOGHUA - ZUAGBOR P/SCHOOL   I,EVBOESI,ORHIONMWON,6.05348914,6.05756706,36008
12,13,10,013,12/13/10/013,UMOGHUA - ZUAGBOR P/SCHOOL    II,EVBOESI,ORHIONMWON,6.05348139,6.05756532,36009
12,13,10,014,12/13/10/014,EVBOESI PRIMARY HEALTH CARE CENTER,EVBOESI,ORHIONMWON,5.96598000,6.02456140,633794
12,13,10,015,12/13/10/015,EVBOESI GRAMMAR SCHOOL,EVBOESI,ORHIONMWON,5.97205460,6.03378150,633795
12,13,10,016,12/13/10/016,OBAZAGBON OLD MARKET,EVBOESI,ORHIONMWON,6.03811190,6.08023750,633796
12,13,10,017,12/13/10/017,EVBOESI MARKET SQUARE,EVBOESI,ORHIONMWON,5.96526220,6.02765370,633797
12,13,10,018,12/13/10/018,EVBOESI TOWN HALL,EVBOESI,ORHIONMWON,5.96581500,6.02485170,633798
12,13,11,001,12/13/11/001,"AKE P/SCHOOL AKE, IGBANKE   I",IGBANKE EAST,ORHIONMWON,6.34799644,6.20882691,36010
12,13,11,002,12/13/11/002,"AKE P/SCHOOL AKE, IGBANKE   II",IGBANKE EAST,ORHIONMWON,6.34798579,6.20883497,36011
12,13,11,003,12/13/11/003,IGBANKE GRAMMER SCHOOL,IGBANKE EAST,ORHIONMWON,6.35633527,6.20733923,36012
12,13,11,004,12/13/11/004,AGUBA HALL OZUKE,IGBANKE EAST,ORHIONMWON,6.35415702,6.20812204,36013
12,13,11,005,12/13/11/005,"OBIOGBA P/SCHOOL, AKE  I",IGBANKE EAST,ORHIONMWON,6.35137463,6.21428450,36014
12,13,11,006,12/13/11/006,"OBIOGBA P/SCHOOL, AKE   II",IGBANKE EAST,ORHIONMWON,6.35137570,6.21427862,36015
12,13,11,007,12/13/11/007,OMU-OGBA HALL,IGBANKE EAST,ORHIONMWON,6.35415338,6.20813158,36016
12,13,11,008,12/13/11/008,"WIRE - AKE P/SCHOOL, WIRE - AKE I",IGBANKE EAST,ORHIONMWON,6.35057948,6.23148553,36017
12,13,11,009,12/13/11/009,"WIRE - AKE P/SCHOOL, WIRE - AKE  II",IGBANKE EAST,ORHIONMWON,6.35061459,6.23150476,36018
12,13,11,010,12/13/11/010,ENOGIE P/SCHOOL OLIGIE   I,IGBANKE EAST,ORHIONMWON,6.33104902,6.22111689,36019
12,13,11,011,12/13/11/011,ENOGIE P/SCHOOL OLIGIE    II,IGBANKE EAST,ORHIONMWON,6.33103827,6.22109663,36020
12,13,11,012,12/13/11/012,BENIN BAPTIST SCHOOL OLIGIE,IGBANKE EAST,ORHIONMWON,6.33104730,6.22111461,36021
12,13,11,013,12/13/11/013,OSAFILE P/SCHOOL OTTAH I,IGBANKE EAST,ORHIONMWON,6.30632669,6.20891934,36022
12,13,11,014,12/13/11/014,"AGUBA HALL, OTTAH",IGBANKE EAST,ORHIONMWON,6.31386916,6.21142378,36023
12,13,11,015,12/13/11/015,"OSAFILE P/SCHOOL, OTTAH",IGBANKE EAST,ORHIONMWON,6.30641241,6.20888303,36024
12,13,11,016,12/13/11/016,"OPEN SPACE BY AGUBA HALL, AKE",IGBANKE EAST,ORHIONMWON,6.34652660,6.20999980,633799
12,13,11,017,12/13/11/017,"OLIGIE VILLAGE HALL, OLIGIE ( BENIN BAPTIST SCHOOL)",IGBANKE EAST,ORHIONMWON,6.33274810,6.22195747,633800
12,13,11,018,12/13/11/018,OTTAH PRY SCHOOL BY CATHOLIC CHURCH,IGBANKE EAST,ORHIONMWON,6.31241220,6.20902970,633801
12,13,12,001,12/13/12/001,"IGBONTOR P/SCHOOL,  IGBONTOR I",IGBANKE WEST,ORHIONMWON,6.35266428,6.20269471,36025
12,13,12,002,12/13/12/002,"IGBONOR P/SCHOOL,  IGBONTOR   II",IGBANKE WEST,ORHIONMWON,6.35379282,6.20158428,36026
12,13,12,003,12/13/12/003,"CENTRAL P/SCHOOL, IGBANKE   I",IGBANKE WEST,ORHIONMWON,6.35144707,6.19902180,36027
12,13,12,004,12/13/12/004,"CENTRAL P/SCHOOL, IGBANKE   II",IGBANKE WEST,ORHIONMWON,6.35145166,6.19903822,36028
12,13,12,005,12/13/12/005,"IDUMU - IRU COMM. HALL, IDUMU IRU   I",IGBANKE WEST,ORHIONMWON,6.35447516,6.18671180,36029
12,13,12,006,12/13/12/006,"IDUMU - IRU COMM. HALL, IDUMU IRU  II",IGBANKE WEST,ORHIONMWON,6.35547144,6.18713274,36030
12,13,12,007,12/13/12/007,"ENOGIE P/SCHOO, L OMOLUA   I",IGBANKE WEST,ORHIONMWON,6.35923766,6.17954922,36031
12,13,12,008,12/13/12/008,"ENOGIE P/SCHOOL,  OMOLUA   II",IGBANKE WEST,ORHIONMWON,6.35924907,6.17955492,36032
12,13,12,009,12/13/12/009,OMOLUA COMM. HALL  I,IGBANKE WEST,ORHIONMWON,6.35740110,6.18424364,36033
12,13,12,010,12/13/12/010,OMOLUA COMM. HALL   II,IGBANKE WEST,ORHIONMWON,6.35901583,6.18369897,36034
12,13,12,011,12/13/12/011,OMOLUA COMM. HALL    III,IGBANKE WEST,ORHIONMWON,6.35932931,6.18237111,36035
12,13,12,012,12/13/12/012,"ONUIYI P/SCHOOL,  ONUIYI       I",IGBANKE WEST,ORHIONMWON,6.37881483,6.14021328,36036
12,13,12,013,12/13/12/013,"ONUIYI P/SCHOOL,  ONUIYI        II",IGBANKE WEST,ORHIONMWON,6.37881161,6.14021432,36037
12,13,12,014,12/13/12/014,"COMMUNITY HALL, IDUMODIN   I",IGBANKE WEST,ORHIONMWON,6.34510485,6.20461158,36038
12,13,12,015,12/13/12/015,"OGODINEZE HALL, IDUMODIN    II",IGBANKE WEST,ORHIONMWON,6.34543951,6.20368269,36039
12,13,12,016,12/13/12/016,"OROGHO GRAMMAR SCHOOL, OROGHO",IGBANKE WEST,ORHIONMWON,6.36048665,6.18273890,36040
12,13,12,017,12/13/12/017,"IDUMODIN P/SCHOOL, IDUMODIN III (COMMUNITY HALL)",IGBANKE WEST,ORHIONMWON,6.33921340,6.21122494,633802
12,13,12,018,12/13/12/018,"MARKET SQUARE, IDUMODIN IV",IGBANKE WEST,ORHIONMWON,6.34463662,6.20476987,633803
12,14,01,001,12/14/01/001,"OKADA,  IKALADERHAN PRIMARY SCHOOL I",OKADA WEST,OVIA NORTH EAST,6.73301182,5.38890189,36041
12,14,01,002,12/14/01/002,"OKADA,  IKALADERHAN PRIMARY SCHOOL  II",OKADA WEST,OVIA NORTH EAST,6.73313889,5.38862927,36042
12,14,01,003,12/14/01/003,"OKADA,  OKADA GRAMMAR SCHOOL   I",OKADA WEST,OVIA NORTH EAST,6.73659420,5.39486506,36043
12,14,01,004,12/14/01/004,"OKADA,  OKADA GRAMMAR SCHOOL   II",OKADA WEST,OVIA NORTH EAST,6.73665865,5.39464411,36044
12,14,01,005,12/14/01/005,"IGUOMO,  OVONRAMWEN PRIMARY SCHOOL",OKADA WEST,OVIA NORTH EAST,6.74498425,5.41837027,36045
12,14,01,006,12/14/01/006,IKALADERHAN PRIMARY SCHOOL III,OKADA WEST,OVIA NORTH EAST,6.73317661,5.00000000,633890
12,14,01,007,12/14/01/007,"OKADA COMMUNITY TOWN HALL, I",OKADA WEST,OVIA NORTH EAST,6.73545008,5.38930994,633891
12,14,01,008,12/14/01/008,"OKADA COMMUNITY TOWN HALL, II",OKADA WEST,OVIA NORTH EAST,6.73540313,5.38939275,633892
12,14,01,009,12/14/01/009,"OPEN SPACE, MARKET SQUARE, OKADA",OKADA WEST,OVIA NORTH EAST,6.73398837,5.38997718,633893
12,14,01,010,12/14/01/010,OPEN SPACE BY HEALTH CENTER JUNCTION,OKADA WEST,OVIA NORTH EAST,6.73101334,5.38750682,633894
12,14,01,011,12/14/01/011,OPEN SPACE BY IYARO QUARTERS I,OKADA WEST,OVIA NORTH EAST,6.73001744,5.38715344,633895
12,14,01,012,12/14/01/012,OPEN SPACE BY IYARO QUARTERS II,OKADA WEST,OVIA NORTH EAST,6.73007104,5.38718998,633896
12,14,01,013,12/14/01/013,OKADA PRIMARY HEALTH CARE CENTER I,OKADA WEST,OVIA NORTH EAST,6.73165330,5.38644500,633897
12,14,01,014,12/14/01/014,OKADA PRIMARY HEALTH CARE CENTER II,OKADA WEST,OVIA NORTH EAST,6.73168127,5.38652014,633898
12,14,01,015,12/14/01/015,OKADA GRAMMAR SCH III,OKADA WEST,OVIA NORTH EAST,6.73529250,5.39369863,633899
12,14,01,016,12/14/01/016,"OPEN SPACE IN FRONT OF SKILL ACQUISITION CENTER I, OKADA",OKADA WEST,OVIA NORTH EAST,6.73891654,5.39710913,633900
12,14,01,017,12/14/01/017,"OPEN SPACE IN FRONT OF SKILL ACQUISITION CENTER II, OKADA",OKADA WEST,OVIA NORTH EAST,6.73909434,5.39711013,633901
12,14,01,018,12/14/01/018,"OPEN SPACE BY CAC CHURCH, OKADA",OKADA WEST,OVIA NORTH EAST,6.73817170,5.40629167,633902
12,14,01,019,12/14/01/019,"NIGERIA POST OFFICE I, OKADA",OKADA WEST,OVIA NORTH EAST,6.73472600,5.39390154,633903
12,14,01,020,12/14/01/020,"NIGERIA POST OFFICE II, OKADA",OKADA WEST,OVIA NORTH EAST,6.73466426,5.39679526,633904
12,14,01,021,12/14/01/021,OPEN SPACE BY UWAILA STREET I,OKADA WEST,OVIA NORTH EAST,6.73728330,5.39221342,633905
12,14,01,022,12/14/01/022,OPEN SPACE BY UWAILA STREET II,OKADA WEST,OVIA NORTH EAST,6.73729755,5.39217152,633906
12,14,01,023,12/14/01/023,"OPEN SPACE BY OSATOHAMWEN JUNCTION I, OKADA",OKADA WEST,OVIA NORTH EAST,6.73933170,5.39194658,633907
12,14,01,024,12/14/01/024,"OPEN SPACE BY OSATOHAMWEN JUNCTION, II, OKADA",OKADA WEST,OVIA NORTH EAST,6.73927314,5.39108489,633908
12,14,01,025,12/14/01/025,"OPEN SPACE BY GOSPEL FAITH MISSION, OKADA",OKADA WEST,OVIA NORTH EAST,6.73927047,5.39319176,633909
12,14,01,026,12/14/01/026,OPEN SPACE -OKADA HIGH COURT ROAD,OKADA WEST,OVIA NORTH EAST,6.73807182,5.39716009,633910
12,14,01,027,12/14/01/027,"OVORAMWEN PRIMARY SCHOOL II, IGUOMO",OKADA WEST,OVIA NORTH EAST,6.74536159,5.41830830,633911
12,14,01,028,12/14/01/028,"OVORAMWEN PRIMARY SCHOOL III, IGUOMO",OKADA WEST,OVIA NORTH EAST,6.74557169,5.41841157,633912
12,14,01,029,12/14/01/029,IGUOMO HEALTH CENTRE I,OKADA WEST,OVIA NORTH EAST,6.74814310,5.42175159,633913
12,14,01,030,12/14/01/030,IGUOMO HEALTH CENTER II,OKADA WEST,OVIA NORTH EAST,6.74813877,5.42193901,633914
12,14,02,001,12/14/02/001,"UGBOKUN, UGBOKUN PRIMARY SCHOOL",OKADA EAST,OVIA NORTH EAST,6.60924129,5.46301341,36046
12,14,02,002,12/14/02/002,"IYANOMO, IYANOMO PRIMARY SCHOOL",OKADA EAST,OVIA NORTH EAST,6.60704121,5.48299344,36047
12,14,02,003,12/14/02/003,IGUIYE - OBANOSA PRIMARY SCHOOL,OKADA EAST,OVIA NORTH EAST,6.56777275,5.50044610,36048
12,14,02,004,12/14/02/004,"IGUOBO , OBOH PRIMARY SCHOOL  I",OKADA EAST,OVIA NORTH EAST,6.64381508,5.44207300,36049
12,14,02,005,12/14/02/005,"IGUOBO,  OBOH PRIMARY SCHOOL  II",OKADA EAST,OVIA NORTH EAST,6.64412350,5.44168636,36050
12,14,02,006,12/14/02/006,"ISIUWA,  EHIAGHE PRIMARY SCHOOL",OKADA EAST,OVIA NORTH EAST,6.60312132,5.42642196,36051
12,14,02,007,12/14/02/007,"EGBOHA ,  EGBOHA",OKADA EAST,OVIA NORTH EAST,6.66764475,5.37595316,36052
12,14,02,008,12/14/02/008,UGBOKUN PRIMARY SCHOOL II,OKADA EAST,OVIA NORTH EAST,6.60906450,5.46298180,633882
12,14,02,009,12/14/02/009,IGUIYE - OBANOSA PRIMARY SCHOOL II,OKADA EAST,OVIA NORTH EAST,6.56749346,5.50053008,633883
12,14,02,010,12/14/02/010,ULAKPA COMMUNITY HALL,OKADA EAST,OVIA NORTH EAST,6.66476670,5.46014000,633884
12,14,02,011,12/14/02/011,OGHOBAGHAHON HEALTH CENTER,OKADA EAST,OVIA NORTH EAST,6.62071830,5.45741000,633885
12,14,02,012,12/14/02/012,"ISIUWA COMMUNITY TOWN HALL, ISIUWA",OKADA EAST,OVIA NORTH EAST,6.60581304,5.42080846,633886
12,14,02,013,12/14/02/013,"UGBOKUN II, TOWN HALL",OKADA EAST,OVIA NORTH EAST,6.59525500,5.43622670,633887
12,14,02,014,12/14/02/014,EGBOHA PRIMARY SCHOOL I,OKADA EAST,OVIA NORTH EAST,6.65965320,5.37971200,633888
12,14,02,015,12/14/02/015,"EGBOHA COMMUNITY TOWN HALL, EGBOHA",OKADA EAST,OVIA NORTH EAST,6.66777796,5.37670590,633889
12,14,03,001,12/14/03/001,"EGBETA, EGBETA P/SCHOOL  I",UHEN,OVIA NORTH EAST,6.78859534,5.51158975,36053
12,14,03,002,12/14/03/002,"EGBETA, EGBETA P/SCHOOL   II",UHEN,OVIA NORTH EAST,6.78849986,5.51141431,36054
12,14,03,003,12/14/03/003,"UTESSE, OGIYAN PRIMARY SCHOOL",UHEN,OVIA NORTH EAST,6.78886048,5.50428613,36055
12,14,03,004,12/14/03/004,UGBUWE EGHIANRUWA PRIMARY SCHOOL,UHEN,OVIA NORTH EAST,6.79202992,5.46830959,36056
12,14,03,005,12/14/03/005,"UHEN, HEALTH CENTRE",UHEN,OVIA NORTH EAST,6.76746179,5.54035296,36057
12,14,03,006,12/14/03/006,"UHEN, ARAZUWA PRIMARY SCHOOL",UHEN,OVIA NORTH EAST,6.76643660,5.53329425,36058
12,14,03,007,12/14/03/007,"OGBESSE, EDAIKEN PRIMARY SCHOOL",UHEN,OVIA NORTH EAST,6.76200710,5.55846199,36059
12,14,03,008,12/14/03/008,"OLUMOYE,  OSE PRIMARY SCHOOL",UHEN,OVIA NORTH EAST,6.68827058,5.56721489,36060
12,14,03,009,12/14/03/009,"EGBETA MARKET SQUARE, EGBETA",UHEN,OVIA NORTH EAST,6.78946817,5.51380500,633954
12,14,03,010,12/14/03/010,EGBETA HEALTH CENTER,UHEN,OVIA NORTH EAST,6.78491320,5.51597670,633955
12,14,03,011,12/14/03/011,"EGBETA SECONDARY SCHOOL, EGBETA",UHEN,OVIA NORTH EAST,6.78075845,5.51680170,633956
12,14,03,012,12/14/03/012,"EGBETA COMMUNITY TOWN HALL, EGBETA",UHEN,OVIA NORTH EAST,6.78893516,5.51468340,633957
12,14,03,013,12/14/03/013,"UTESSE, OGIYAN PRIMARY SCHOOL II",UHEN,OVIA NORTH EAST,6.78890480,5.50441650,633958
12,14,03,014,12/14/03/014,UTESSE SECONDARY SCHOOL,UHEN,OVIA NORTH EAST,6.79386510,5.50237490,633959
12,14,03,015,12/14/03/015,UTESSE TOWN HALL,UHEN,OVIA NORTH EAST,6.78778050,5.50514820,633960
12,14,03,016,12/14/03/016,"UGBUWE, EGHIANRUWA PRIMARY SCHOOL II",UHEN,OVIA NORTH EAST,6.79175980,5.46847940,633961
12,14,03,017,12/14/03/017,AGIDIGBI PRIMARY SCHOOL-AGHENOKPE,UHEN,OVIA NORTH EAST,6.77499670,5.74694670,633962
12,14,03,018,12/14/03/018,UHEN HEALTH CENTER II,UHEN,OVIA NORTH EAST,6.76763530,5.54032280,633963
12,14,03,019,12/14/03/019,"UHEN, ARAZUWA PRIMARY SCHOOL II",UHEN,OVIA NORTH EAST,6.76659480,5.53388260,633964
12,14,03,020,12/14/03/020,UHEN TOWN HALL,UHEN,OVIA NORTH EAST,6.76586970,5.53247680,633965
12,14,03,021,12/14/03/021,OGBESSE SECONDARY SCHOOL,UHEN,OVIA NORTH EAST,6.76277704,5.55079490,633966
12,14,03,022,12/14/03/022,OLUMOYE HEALTH CENTER,UHEN,OVIA NORTH EAST,6.70409500,5.54903670,633967
12,14,04,001,12/14/04/001,"EKIADOLOR, OPPOSITE COLLEGE OF EDUCATION I",ADOLOR,OVIA NORTH EAST,6.49273383,5.59347436,36061
12,14,04,002,12/14/04/002,"EKIADOLOR, OPPOSITE COLLEGE OF EDUCATION  II",ADOLOR,OVIA NORTH EAST,6.49274223,5.59355871,36062
12,14,04,003,12/14/04/003,EKIADOLOR COOPERATIVE HOUSE,ADOLOR,OVIA NORTH EAST,6.49457811,5.58631761,36063
12,14,04,004,12/14/04/004,EKIADOLOR ADOLOR PRMARY SCHOOL,ADOLOR,OVIA NORTH EAST,6.49373260,5.58435825,36064
12,14,04,005,12/14/04/005,EKIADOLOR EKIADOLOR SEC. SCHOOL,ADOLOR,OVIA NORTH EAST,6.50003245,5.58732936,36065
12,14,04,006,12/14/04/006,"OVBIOGIE,  EKHIBI PRIMARY SCHOOL  I",ADOLOR,OVIA NORTH EAST,6.47224391,5.58681248,36066
12,14,04,007,12/14/04/007,"OVBIOGIE,  EKHIBI PRIMARY SCHOOL   II",ADOLOR,OVIA NORTH EAST,6.47252237,5.58701758,36067
12,14,04,008,12/14/04/008,"OVBIOGIE,  EKHIBI PRIMARY SCHOOL    III",ADOLOR,OVIA NORTH EAST,6.47225014,5.58660200,36068
12,14,04,009,12/14/04/009,"ISIUKHUKHU , OBANOKHUA PRIMARY SCHOOL",ADOLOR,OVIA NORTH EAST,6.52976094,5.59125622,36069
12,14,04,010,12/14/04/010,"ORA-IFON,  EZOMO COLLEGE",ADOLOR,OVIA NORTH EAST,6.46978948,5.60081940,36070
12,14,04,011,12/14/04/011,"IYOWA, EZUWARHA PRIMARY SCHOOL",ADOLOR,OVIA NORTH EAST,6.47990608,5.60337098,36071
12,14,04,012,12/14/04/012,EKO-ABETU ELUKOTUN PIMARY SCHOOL,ADOLOR,OVIA NORTH EAST,6.50020027,5.61111294,36072
12,14,04,013,12/14/04/013,"UKPOKE,  UKPOKE VILLAGE HALL",ADOLOR,OVIA NORTH EAST,6.47588090,5.60490489,36073
12,14,04,014,12/14/04/014,"UTEKON,  ISE PRIMARY SCHOOL I",ADOLOR,OVIA NORTH EAST,6.47384659,5.61168265,36074
12,14,04,015,12/14/04/015,"UTEKON,  ISE PRIMARY SCHOOL  II",ADOLOR,OVIA NORTH EAST,6.47286159,5.61432627,36075
12,14,04,016,12/14/04/016,"UTEKON,  ISE PRIMARY SCHOOL   III",ADOLOR,OVIA NORTH EAST,6.47410118,5.61057974,36076
12,14,04,018,12/14/04/018,"COMMUNITY TOWN HALL I, EKIADOLOR",ADOLOR,OVIA NORTH EAST,6.49532667,5.58651720,633831
12,14,04,019,12/14/04/019,"COMMUNITY TOWN HALL II, EKIADOLOR",ADOLOR,OVIA NORTH EAST,6.49520175,5.58640502,633832
12,14,04,020,12/14/04/020,EKIADOLOR COPERATATIVE HOUSE II,ADOLOR,OVIA NORTH EAST,6.49380496,5.53620654,633833
12,14,04,021,12/14/04/021,"EKIADOLOR, ADOLOR PRIMARY SCHOOL II",ADOLOR,OVIA NORTH EAST,6.49392988,5.58448657,633834
12,14,04,022,12/14/04/022,EKIADOLOR PRIMARY HEALTH CARE CENTER,ADOLOR,OVIA NORTH EAST,6.48897995,5.58135634,633835
12,14,04,023,12/14/04/023,EKIADOLOR SECONDARY SCHOOL II,ADOLOR,OVIA NORTH EAST,6.49933680,5.58696494,633836
12,14,04,024,12/14/04/024,"OPEN SPACE BY THE TRANSFORMER, OVBIOGIE",ADOLOR,OVIA NORTH EAST,6.47465157,5.58674999,633837
12,14,04,025,12/14/04/025,OVBIOGIE PRIMARY HEALTH CARE CENTER I,ADOLOR,OVIA NORTH EAST,6.47668337,5.58650525,633838
12,14,04,026,12/14/04/026,OVBIOGIE PRIMARY HEALTH CARE CENTER II,ADOLOR,OVIA NORTH EAST,6.47000000,5.58646670,633839
12,14,04,027,12/14/04/027,"OVBIOGIE COMMUNITY TOWN HALL, I",ADOLOR,OVIA NORTH EAST,6.47353588,5.58484364,633840
12,14,04,028,12/14/04/028,OVBIOGIE COMMUNITY TOWN HALL II,ADOLOR,OVIA NORTH EAST,6.47546211,5.58473501,633841
12,14,04,029,12/14/04/029,OTOFURE COMMUNITY TOWN HALL,ADOLOR,OVIA NORTH EAST,6.46284004,5.59761498,633842
12,14,04,030,12/14/04/030,"IYOWA, EZUWARHA PRIMARY SCHOOL II",ADOLOR,OVIA NORTH EAST,6.48002672,5.60327511,633843
12,14,04,031,12/14/04/031,"IYOWA COMMUNITY TOWN HALL I, IYOWA",ADOLOR,OVIA NORTH EAST,6.47609472,5.60432822,633844
12,14,04,032,12/14/04/032,"IYOWA COMMUNITY TOWN HALL II, IYOWA",ADOLOR,OVIA NORTH EAST,6.47623830,5.60422998,633845
12,14,04,033,12/14/04/033,"UTEKON, ISE SECONDARY SCHOOL",ADOLOR,OVIA NORTH EAST,6.45546814,5.62639777,633846
12,14,05,001,12/14/05/001,IWU EGBAEN PRIMARY SCHOOL    I,OFUNMWEGBE,OVIA NORTH EAST,6.49891689,5.56974589,36077
12,14,05,002,12/14/05/002,IWU EGBAEN PRIMARY SCHOOL    II,OFUNMWEGBE,OVIA NORTH EAST,6.49893184,5.56982908,36078
12,14,05,003,12/14/05/003,IWU EGBAEN PRIMARY SCHOOL    III,OFUNMWEGBE,OVIA NORTH EAST,6.49892279,5.56975300,36079
12,14,05,004,12/14/05/004,IWU EGBAEN PRIMARY SCHOOL     IV,OFUNMWEGBE,OVIA NORTH EAST,6.49876628,5.57021592,36080
12,14,05,005,12/14/05/005,IWU EGBAEN PRIMARY SCHOOL      V,OFUNMWEGBE,OVIA NORTH EAST,6.49886024,5.56997298,36081
12,14,05,006,12/14/05/006,IGUOSAGIE OHENHEN PRIMARY SCHOOL  I,OFUNMWEGBE,OVIA NORTH EAST,6.50218007,5.52004554,36082
12,14,05,007,12/14/05/007,IGUOSAGIE OHENHEN PRIMARY SCHOOL   II,OFUNMWEGBE,OVIA NORTH EAST,6.50233961,5.52016778,36083
12,14,05,008,12/14/05/008,OFUNMWENGBE IKUOBASE PRIMARY SCHOOL,OFUNMWEGBE,OVIA NORTH EAST,6.54345117,5.52987581,36084
12,14,05,009,12/14/05/009,IZAKAGBO COMMUNITY TOWN HALL,OFUNMWEGBE,OVIA NORTH EAST,6.50898610,5.56032658,633863
12,14,05,010,12/14/05/010,IWU COMMUNITY TOWN HALL,OFUNMWEGBE,OVIA NORTH EAST,6.49921654,5.56807816,633864
12,14,05,011,12/14/05/011,"IWU PRIMARY HEALTH CARE CENTER, IWU",OFUNMWEGBE,OVIA NORTH EAST,6.49996673,5.56874603,633865
12,14,05,012,12/14/05/012,"IGUERO, OBA EWUARE II PRIMARY SCHOOL I",OFUNMWEGBE,OVIA NORTH EAST,6.51231837,5.55310003,633866
12,14,05,013,12/14/05/013,"IGUERO, OBA EWUARE II PRIMARY SCHOOL II",OFUNMWEGBE,OVIA NORTH EAST,6.51240332,5.55300182,633867
12,14,05,014,12/14/05/014,IGUERO COMMUNITY TOWN HALL,OFUNMWEGBE,OVIA NORTH EAST,6.51111315,5.55487163,633868
12,14,05,015,12/14/05/015,"OGUA SECONDARY SCHOOL, OGUA",OFUNMWEGBE,OVIA NORTH EAST,6.52649678,5.53904828,633869
12,14,06,001,12/14/06/001,OKHUMWUN ELABA PRIMARY SCHOOL,OLUKU,OVIA NORTH EAST,6.44535845,5.57376841,36085
