state,lg,ward,state_code,lg_code,ward_code,pu_code,code,location,ward_des,lg_des
EDO,01,07,12,01,07,024,12/01/07/024,"OPEN SPACE BY OGUGU MARKET, OGUGU.",Somorika / Ogbe / Sasaro / Onumu / Eshawa / Ogugu Igboshi-afe / Igboshi - Ele / Aiyegunle,Akoko Edo
EDO,01,07,12,01,07,000,12/01/07/000,12/01/07/000,Somorika / Ogbe / Sasaro / Onumu / Eshawa / Ogugu Igboshi-afe / Igboshi - Ele / Aiyegunle,Akoko Edo
EDO,01,08,12,01,08,001,12/01/08/001,"ENWAN, IMIEZUA P/S I",Enwan/Atte/Ikpeshi/Egbigele,Akoko Edo
EDO,01,08,12,01,08,002,12/01/08/002,"ENWAN,  IMIEZUA P/S II",Enwan/Atte/Ikpeshi/Egbigele,Akoko Edo
EDO,01,08,12,01,08,003,12/01/08/003,"ENWAN,  ENWAN P/S",Enwan/Atte/Ikpeshi/Egbigele,Akoko Edo
EDO,01,08,12,01,08,004,12/01/08/004,"ENWAN,  EKPARI MARKET SQ.",Enwan/Atte/Ikpeshi/Egbigele,Akoko Edo
EDO,01,08,12,01,08,005,12/01/08/005,"ENWAN,  IMIEGESAKOR T. SQ.",Enwan/Atte/Ikpeshi/Egbigele,Akoko Edo
EDO,01,08,12,01,08,006,12/01/08/006,"ENWAN, ESHEKARI T. SQ I",Enwan/Atte/Ikpeshi/Egbigele,Akoko Edo
EDO,01,08,12,01,08,007,12/01/08/007,"ENWAN,  ESHEKARI T. SQ II",Enwan/Atte/Ikpeshi/Egbigele,Akoko Edo
EDO,01,08,12,01,08,008,12/01/08/008,"ATTE, MATERNITY CENTRE",Enwan/Atte/Ikpeshi/Egbigele,Akoko Edo
EDO,01,08,12,01,08,009,12/01/08/009,"ATTE,  IRHOFO P/S, ATTE",Enwan/Atte/Ikpeshi/Egbigele,Akoko Edo
EDO,01,08,12,01,08,010,12/01/08/010,"ATTE,  NR. BAPTIST CHURCH",Enwan/Atte/Ikpeshi/Egbigele,Akoko Edo
EDO,01,08,12,01,08,011,12/01/08/011,"IKPESHI, OKHUEROMOH P/S I",Enwan/Atte/Ikpeshi/Egbigele,Akoko Edo
EDO,01,08,12,01,08,012,12/01/08/012,IKPESHI OKHUEROMOH P/S II,Enwan/Atte/Ikpeshi/Egbigele,Akoko Edo
EDO,01,08,12,01,08,013,12/01/08/013,"EGBIGERE, NR. CHIEF ALIU'S HOUSE",Enwan/Atte/Ikpeshi/Egbigele,Akoko Edo
EDO,01,08,12,01,08,014,12/01/08/014,"EGBIGERE, NR. CATHOLIC CHURCH",Enwan/Atte/Ikpeshi/Egbigele,Akoko Edo
EDO,01,08,12,01,08,015,12/01/08/015,OPEN SPACE - IMIEZUA MARKET SQR,Enwan/Atte/Ikpeshi/Egbigele,Akoko Edo
EDO,01,08,12,01,08,016,12/01/08/016,OPEN SPACE - IMIEZUA NEW MATERNITY,Enwan/Atte/Ikpeshi/Egbigele,Akoko Edo
EDO,01,08,12,01,08,017,12/01/08/017,ENWAN OPEN SPACE - BY CHURCH OF CHRIST NEW SITE ENWAN,Enwan/Atte/Ikpeshi/Egbigele,Akoko Edo
EDO,01,08,12,01,08,018,12/01/08/018,OPEN SPACE BY FRONT OF MR.MOMOH FERI'S,Enwan/Atte/Ikpeshi/Egbigele,Akoko Edo
EDO,01,08,12,01,08,019,12/01/08/019,OPEN SPACE BY FRONT OF MR.MOMOH FERI'S,Enwan/Atte/Ikpeshi/Egbigele,Akoko Edo
EDO,01,08,12,01,08,020,12/01/08/020,"OPEN SPACE - UGAH JUNCTION, OPPOSITE  AFETIMOKHA'S COMP",Enwan/Atte/Ikpeshi/Egbigele,Akoko Edo
EDO,01,08,12,01,08,021,12/01/08/021,"OPEN SPACE - PLANTAIN MARKET, FRONT OF CHIEF ADEBAYO'S COMP.",Enwan/Atte/Ikpeshi/Egbigele,Akoko Edo
EDO,01,08,12,01,08,022,12/01/08/022,"OPEN SPACE - ATTE, FRONT ST. JOHN ANGLICAN CHURCH OKAGBA",Enwan/Atte/Ikpeshi/Egbigele,Akoko Edo
EDO,01,08,12,01,08,023,12/01/08/023,"OPEN SPACE - ATTE, ST JAMES ANG. CHURCH, EROKE QTRS",Enwan/Atte/Ikpeshi/Egbigele,Akoko Edo
EDO,01,08,12,01,08,024,12/01/08/024,"ATTE PRY SCHOOL, ODIDA QTRS",Enwan/Atte/Ikpeshi/Egbigele,Akoko Edo
EDO,01,08,12,01,08,025,12/01/08/025,"IKPESHI, UDUGBUREUBO TOWN HALL",Enwan/Atte/Ikpeshi/Egbigele,Akoko Edo
EDO,01,08,12,01,08,026,12/01/08/026,"IKPESHI, HEALTH CENTER I",Enwan/Atte/Ikpeshi/Egbigele,Akoko Edo
EDO,01,08,12,01,08,027,12/01/08/027,"IKPESHI, HEALTH CENTER II",Enwan/Atte/Ikpeshi/Egbigele,Akoko Edo
EDO,01,08,12,01,08,028,12/01/08/028,"EGBIGELE, NASAMU JUNCTION, OTEKU QTRS",Enwan/Atte/Ikpeshi/Egbigele,Akoko Edo
EDO,01,08,12,01,08,000,12/01/08/000,12/01/08/000,Enwan/Atte/Ikpeshi/Egbigele,Akoko Edo
EDO,01,09,12,01,09,001,12/01/09/001,"UNEME -  NEKHUA, COURT HALL I",Uneme-nekhua/Akpama/ Aiyetoro/ Ekpedo/ Erhurun/ Uneme Osu,Akoko Edo
EDO,01,09,12,01,09,002,12/01/09/002,"UNEME- NEKHUA,  COURT HALL II",Uneme-nekhua/Akpama/ Aiyetoro/ Ekpedo/ Erhurun/ Uneme Osu,Akoko Edo
EDO,01,09,12,01,09,003,12/01/09/003,"AIYETORO, OPP. CMS CHURCH",Uneme-nekhua/Akpama/ Aiyetoro/ Ekpedo/ Erhurun/ Uneme Osu,Akoko Edo
EDO,01,09,12,01,09,004,12/01/09/004,"AKPAMA,  OPP CMS CHURCH",Uneme-nekhua/Akpama/ Aiyetoro/ Ekpedo/ Erhurun/ Uneme Osu,Akoko Edo
EDO,01,09,12,01,09,005,12/01/09/005,"EKPEDO, OGUN P/, S EKPEDO",Uneme-nekhua/Akpama/ Aiyetoro/ Ekpedo/ Erhurun/ Uneme Osu,Akoko Edo
EDO,01,09,12,01,09,006,12/01/09/006,"EKPEDO,  BY DISPENSARY I",Uneme-nekhua/Akpama/ Aiyetoro/ Ekpedo/ Erhurun/ Uneme Osu,Akoko Edo
EDO,01,09,12,01,09,007,12/01/09/007,"EKPEDO, BY  DISPENSARY II",Uneme-nekhua/Akpama/ Aiyetoro/ Ekpedo/ Erhurun/ Uneme Osu,Akoko Edo
EDO,01,09,12,01,09,008,12/01/09/008,"EKPEDO,  IMIAVA STREET",Uneme-nekhua/Akpama/ Aiyetoro/ Ekpedo/ Erhurun/ Uneme Osu,Akoko Edo
EDO,01,09,12,01,09,009,12/01/09/009,"UNEME-OSU, OSU P/S I",Uneme-nekhua/Akpama/ Aiyetoro/ Ekpedo/ Erhurun/ Uneme Osu,Akoko Edo
EDO,01,09,12,01,09,010,12/01/09/010,"UNEME-OSU, OSU  P/S II",Uneme-nekhua/Akpama/ Aiyetoro/ Ekpedo/ Erhurun/ Uneme Osu,Akoko Edo
EDO,01,09,12,01,09,011,12/01/09/011,"UNEME-OSU, OSU  P/S III",Uneme-nekhua/Akpama/ Aiyetoro/ Ekpedo/ Erhurun/ Uneme Osu,Akoko Edo
EDO,01,09,12,01,09,012,12/01/09/012,"UNEME-ERHUNRUN, IGBODE P/S I",Uneme-nekhua/Akpama/ Aiyetoro/ Ekpedo/ Erhurun/ Uneme Osu,Akoko Edo
EDO,01,09,12,01,09,013,12/01/09/013,"UNEME-ERHUNRUN, IGBODE  P/S II",Uneme-nekhua/Akpama/ Aiyetoro/ Ekpedo/ Erhurun/ Uneme Osu,Akoko Edo
EDO,01,09,12,01,09,014,12/01/09/014,"UNEME-URHUNRUN,  BY C.A. JOHN'S FRONTAGE I",Uneme-nekhua/Akpama/ Aiyetoro/ Ekpedo/ Erhurun/ Uneme Osu,Akoko Edo
EDO,01,09,12,01,09,015,12/01/09/015,"UNEME-ERHUNRUN , BY C.A JOHN'S FRONTAGE II",Uneme-nekhua/Akpama/ Aiyetoro/ Ekpedo/ Erhurun/ Uneme Osu,Akoko Edo
EDO,01,09,12,01,09,016,12/01/09/016,AKOKO EDO GRAM SCH JNR I,Uneme-nekhua/Akpama/ Aiyetoro/ Ekpedo/ Erhurun/ Uneme Osu,Akoko Edo
EDO,01,09,12,01,09,017,12/01/09/017,AKOKO EDO GRAM SCH SNR II,Uneme-nekhua/Akpama/ Aiyetoro/ Ekpedo/ Erhurun/ Uneme Osu,Akoko Edo
EDO,01,09,12,01,09,018,12/01/09/018,UNEME-NEKHUA PRY SCH I,Uneme-nekhua/Akpama/ Aiyetoro/ Ekpedo/ Erhurun/ Uneme Osu,Akoko Edo
EDO,01,09,12,01,09,019,12/01/09/019,UNEME-NEKHUA PRY SCH II,Uneme-nekhua/Akpama/ Aiyetoro/ Ekpedo/ Erhurun/ Uneme Osu,Akoko Edo
EDO,01,09,12,01,09,020,12/01/09/020,"OPEN SPACE - FRONT OF CENTRAL MOSQUE, UNEME-NEKHUA",Uneme-nekhua/Akpama/ Aiyetoro/ Ekpedo/ Erhurun/ Uneme Osu,Akoko Edo
EDO,01,09,12,01,09,021,12/01/09/021,OPEN SPACE -FRONT OF HEALTH CENTER UNEME-NEKHUA,Uneme-nekhua/Akpama/ Aiyetoro/ Ekpedo/ Erhurun/ Uneme Osu,Akoko Edo
EDO,01,09,12,01,09,022,12/01/09/022,OPEN SPACE -FRONT OF CSDP SKILL ACQUISITION CENTER EKPEDO,Uneme-nekhua/Akpama/ Aiyetoro/ Ekpedo/ Erhurun/ Uneme Osu,Akoko Edo
EDO,01,09,12,01,09,023,12/01/09/023,"OPEN SPACE -FRONT OF THE APOSTOLIC CHURCH, EKPEDO",Uneme-nekhua/Akpama/ Aiyetoro/ Ekpedo/ Erhurun/ Uneme Osu,Akoko Edo
EDO,01,09,12,01,09,024,12/01/09/024,COMPREHENSIVE HIGH SCH. EKPEDO,Uneme-nekhua/Akpama/ Aiyetoro/ Ekpedo/ Erhurun/ Uneme Osu,Akoko Edo
EDO,01,09,12,01,09,025,12/01/09/025,"OPEN SPACE -FRONT OF SHOPPING MALL, EKPEDO",Uneme-nekhua/Akpama/ Aiyetoro/ Ekpedo/ Erhurun/ Uneme Osu,Akoko Edo
EDO,01,09,12,01,09,026,12/01/09/026,FRONT OF EKPEDO CENTRAL MOSQUE,Uneme-nekhua/Akpama/ Aiyetoro/ Ekpedo/ Erhurun/ Uneme Osu,Akoko Edo
EDO,01,09,12,01,09,027,12/01/09/027,"OPEN SPACE -COMPREHENSIVE HEALTH CENTER, EKPEDO",Uneme-nekhua/Akpama/ Aiyetoro/ Ekpedo/ Erhurun/ Uneme Osu,Akoko Edo
EDO,01,09,12,01,09,028,12/01/09/028,UNEME-OSU TOWN HALL,Uneme-nekhua/Akpama/ Aiyetoro/ Ekpedo/ Erhurun/ Uneme Osu,Akoko Edo
EDO,01,09,12,01,09,029,12/01/09/029,OSU MIXED SECONDARY COMMERCIAL GRAM SCH JNR I,Uneme-nekhua/Akpama/ Aiyetoro/ Ekpedo/ Erhurun/ Uneme Osu,Akoko Edo
EDO,01,09,12,01,09,030,12/01/09/030,OSU MIXED SECONDARY COMMERCIAL GRAM. SCH SNR II,Uneme-nekhua/Akpama/ Aiyetoro/ Ekpedo/ Erhurun/ Uneme Osu,Akoko Edo
EDO,01,09,12,01,09,031,12/01/09/031,UMENE-ERHUNRUN IGBODE MIXED GRAMMAR SCHOOL,Uneme-nekhua/Akpama/ Aiyetoro/ Ekpedo/ Erhurun/ Uneme Osu,Akoko Edo
EDO,01,09,12,01,09,032,12/01/09/032,OPEN SPACE -UNEME-ERHUNRUN COTTAGE HOSPITAL,Uneme-nekhua/Akpama/ Aiyetoro/ Ekpedo/ Erhurun/ Uneme Osu,Akoko Edo
EDO,01,09,12,01,09,033,12/01/09/033,"OPEN SPACE, UNEME-ERHUNRUN ARIZONA",Uneme-nekhua/Akpama/ Aiyetoro/ Ekpedo/ Erhurun/ Uneme Osu,Akoko Edo
EDO,01,09,12,01,09,034,12/01/09/034,OPEN SPACE BY UNEME-ERHRUNRUN AGBOMEMEH ROYAL SQUARE,Uneme-nekhua/Akpama/ Aiyetoro/ Ekpedo/ Erhurun/ Uneme Osu,Akoko Edo
EDO,01,09,12,01,09,035,12/01/09/035,OPEN SPACE BY UNEME-ERHRUNRUN UGELE MARKET,Uneme-nekhua/Akpama/ Aiyetoro/ Ekpedo/ Erhurun/ Uneme Osu,Akoko Edo
EDO,01,09,12,01,09,036,12/01/09/036,"OPEN SPACE BY OLD C.A.C, AFELALU.",Uneme-nekhua/Akpama/ Aiyetoro/ Ekpedo/ Erhurun/ Uneme Osu,Akoko Edo
EDO,01,09,12,01,09,000,12/01/09/000,12/01/09/000,Uneme-nekhua/Akpama/ Aiyetoro/ Ekpedo/ Erhurun/ Uneme Osu,Akoko Edo
EDO,01,10,12,01,10,001,12/01/10/001,"OSOSO, OLD MATERNITY",Ososo,Akoko Edo
EDO,01,10,12,01,10,002,12/01/10/002,"OSOSO,  OLD ANNI",Ososo,Akoko Edo
EDO,01,10,12,01,10,003,12/01/10/003,"OSOSO, EGBETUA P/S",Ososo,Akoko Edo
EDO,01,10,12,01,10,004,12/01/10/004,"OSOSO,  BY OGEDENGBE'S COMP",Ososo,Akoko Edo
EDO,01,10,12,01,10,005,12/01/10/005,"OSOSO,  OKHE PFRIMARY SCHOOL I",Ososo,Akoko Edo
EDO,01,10,12,01,10,006,12/01/10/006,"OSOSO, OKHE PRIMARY SCHOOL II",Ososo,Akoko Edo
EDO,01,10,12,01,10,007,12/01/10/007,"OSOSO,  IKPENA HALL",Ososo,Akoko Edo
EDO,01,10,12,01,10,008,12/01/10/008,"OSOSO,  UDUEGEDE HALL",Ososo,Akoko Edo
EDO,01,10,12,01,10,009,12/01/10/009,"OSOSO,  UDUREVBE T. SQ.",Ososo,Akoko Edo
EDO,01,10,12,01,10,010,12/01/10/010,"OSOSO,  IKUEGBEDE P/S",Ososo,Akoko Edo
EDO,01,10,12,01,10,011,12/01/10/011,"OSOSO,  IREVBE UDEGWA SQ.",Ososo,Akoko Edo
EDO,01,10,12,01,10,012,12/01/10/012,"OSOSO,  OLD ST. PETERS",Ososo,Akoko Edo
EDO,01,10,12,01,10,013,12/01/10/013,"OSOSO,  OLD L.A. P/S",Ososo,Akoko Edo
EDO,01,10,12,01,10,014,12/01/10/014,"OPEN SPACE, OLD MARKET, OSOSO",Ososo,Akoko Edo
EDO,01,10,12,01,10,015,12/01/10/015,OPEN SPACE BY UKHEMOFULE,Ososo,Akoko Edo
EDO,01,10,12,01,10,016,12/01/10/016,OPEN SPACE -OBEH-TITI,Ososo,Akoko Edo
EDO,01,10,12,01,10,017,12/01/10/017,OPEN SPACE -OSOSO OKE SHEGUN,Ososo,Akoko Edo
EDO,01,10,12,01,10,018,12/01/10/018,"OPEN SPACE BY EGBEOBAKAH, UKHEMOFULE",Ososo,Akoko Edo
EDO,01,10,12,01,10,000,12/01/10/000,12/01/10/000,Ososo,Akoko Edo
EDO,02,01,12,02,01,001,12/02/01/001,ASORO GRAM SCH. EVBUOTUBU I,Otubu,Egor
EDO,02,01,12,02,01,002,12/02/01/002,ASORO GRAM. SCH. EVBUOTUBU II,Otubu,Egor
EDO,02,01,12,02,01,003,12/02/01/003,EVBUOTUBU SEC. SCHOOL,Otubu,Egor
EDO,02,01,12,02,01,004,12/02/01/004,"EVBUOTUBU SC. SCHO0L,  EVBUOTUBU",Otubu,Egor
EDO,02,01,12,02,01,005,12/02/01/005,"OMO NUSERY PRIMARY SCHOOL, EVBUOTUBU I",Otubu,Egor
EDO,02,01,12,02,01,006,12/02/01/006,"OMO NURSERY PRIMARY SCHOOL,  EVBUOTUBU II",Otubu,Egor
EDO,02,01,12,02,01,007,12/02/01/007,"EVBUOTUBU PRIMARY SCHOOL,  EVBUOTUBU I",Otubu,Egor
EDO,02,01,12,02,01,008,12/02/01/008,"EVBUOTUBU PRIMARY SCHOOL,  EVBUOTUBU II",Otubu,Egor
EDO,02,01,12,02,01,009,12/02/01/009,"EVBUOTUBU TOWN HALL,  EVBUOTUBU I",Otubu,Egor
EDO,02,01,12,02,01,010,12/02/01/010,"EVBUOTUBU TOWN HALL,  EVBUOTUBU II",Otubu,Egor
EDO,02,01,12,02,01,011,12/02/01/011,"EVBUOTUBU HEALTH CENTRE,  EVBUOTUBU",Otubu,Egor
EDO,02,01,12,02,01,012,12/02/01/012,"ARUOSA PRIMARY SCHOOL,  EVBUOTUBU I",Otubu,Egor
EDO,02,01,12,02,01,013,12/02/01/013,"ARUOSA PRIMARY SCHOOL,  EVBUOTUBU II",Otubu,Egor
EDO,02,01,12,02,01,014,12/02/01/014,"URUMWON PRIMARY SCHOOL,  EVBUOTUBU I",Otubu,Egor
EDO,02,01,12,02,01,015,12/02/01/015,"URUMWON PRIMARY SCHOOL, EVBUOTUBU II",Otubu,Egor
EDO,02,01,12,02,01,016,12/02/01/016,"UGBIKHOKO PRIMARY SCHOOL,  EVBUOTUBU",Otubu,Egor
EDO,02,01,12,02,01,017,12/02/01/017,"OGBOMWAN PRIMARY SCHOOL,  EVBUOTUBU",Otubu,Egor
EDO,02,01,12,02,01,018,12/02/01/018,"OPEN SPACE,BESIDE NATIONAL OPEN UNIVERSITY I",Otubu,Egor
EDO,02,01,12,02,01,019,12/02/01/019,"REVIVAL AGE MINISTRY,BY NATIONAL OPEN UNIVERSITY, EVBOUTUBU",Otubu,Egor
EDO,02,01,12,02,01,020,12/02/01/020,"OPEN SPACE,BESIDE NATIONAL OPEN UNIVERSITY",Otubu,Egor
EDO,02,01,12,02,01,021,12/02/01/021,"OPEN SPACE BY NATIONAL OPEN UNIVERSITY, EVBUOTUBU",Otubu,Egor
EDO,02,01,12,02,01,022,12/02/01/022,"OPEN SPACE -UPPER EHRUSEH STREET,BESIDE BRIGHT FUTURE ORPHANAGE",Otubu,Egor
EDO,02,01,12,02,01,023,12/02/01/023,OPEN SPACE -POWER LINE BY CATTLE MARKET OPPOSITE PRIESTHOOD OF GOD MINISTRY,Otubu,Egor
EDO,02,01,12,02,01,024,12/02/01/024,"OPEN SPACE -UGIAGBE STREET,BY KINGDOM OF LIFE BAPTIST CHURCH",Otubu,Egor
EDO,02,01,12,02,01,025,12/02/01/025,INDUSTRIAL DEVELOPMENT CENTER,Otubu,Egor
EDO,02,01,12,02,01,026,12/02/01/026,OPEN SPACE BY ONI STREET JUNCTION,Otubu,Egor
EDO,02,01,12,02,01,027,12/02/01/027,"OPEN SPACE BY ENABOR STREET OFF ONI STREET, EVBUOTUBU.",Otubu,Egor
EDO,02,01,12,02,01,028,12/02/01/028,"OPEN SPACE BY DEEPER LIFE BIBLE CHURCH,ONI STREET, EVBUOTUBU.",Otubu,Egor
EDO,02,01,12,02,01,029,12/02/01/029,"OPEN SPACE BY ENABOR JUNCTION, EVBUOTUBU",Otubu,Egor
EDO,02,01,12,02,01,030,12/02/01/030,OPEN SPACE BY  EVBOUTUBU MARKET,Otubu,Egor
EDO,02,01,12,02,01,031,12/02/01/031,OPEN SPACE -KEKE PARK BY EVBOUTUBU JUNCTION,Otubu,Egor
EDO,02,01,12,02,01,032,12/02/01/032,"EVBOUTUBU MOTOR PARK, EVBOUTUBU",Otubu,Egor
EDO,02,01,12,02,01,033,12/02/01/033,OPEN SPACE BY EVBUOTUBU SAWMILL,Otubu,Egor
EDO,02,01,12,02,01,034,12/02/01/034,"OPEN SPACE,BESIDE DAY SPRING SCHOOLS, EVBUOTUBU",Otubu,Egor
EDO,02,01,12,02,01,035,12/02/01/035,"OPEN SPACE OPPOSITE MIRACLE CATHEDRAL, EVBUOTUBU",Otubu,Egor
EDO,02,01,12,02,01,036,12/02/01/036,"OPEN SPACE BOUNDARY ROAD BY MOUNTAIN OF FIRE I, URUMWON",Otubu,Egor
EDO,02,01,12,02,01,037,12/02/01/037,OPEN SPACE BOUNDARY ROAD BY MOUNTAIN OF FIRE.URUMWON II,Otubu,Egor
EDO,02,01,12,02,01,038,12/02/01/038,"OPEN SPACE - UGBIKHOKO MARKET, EVBOUTUBU",Otubu,Egor
EDO,02,01,12,02,01,039,12/02/01/039,"OPEN SPACE -IGBINOVIA STREET, OPPOSITE DIVINE SPRING INTERNATIONAL SCHOOL",Otubu,Egor
EDO,02,01,12,02,01,040,12/02/01/040,"OPEN SPACE BY SUPERIOR RD,BESIDE WINNERS CHURCH",Otubu,Egor
EDO,02,01,12,02,01,041,12/02/01/041,"OPEN SPACE,SECOND POWER LINE JUNCTION.EVBOUTOUBU",Otubu,Egor
EDO,02,01,12,02,01,042,12/02/01/042,"OPEN SPACE BY MOTOR PARK,OGBEMUDIA STREET, UGBIKHOKO",Otubu,Egor
EDO,02,01,12,02,01,000,12/02/01/000,12/02/01/000,Otubu,Egor
EDO,02,02,12,02,02,001,12/02/02/001,"AUNTY MARIA NUR/PRIMARY SCHOOL, OLIHA I",Oliha,Egor
EDO,02,02,12,02,02,002,12/02/02/002,"AUNTY MARIA NUR/PRIMARY SCHOOL, OLIHA II",Oliha,Egor
EDO,02,02,12,02,02,003,12/02/02/003,"AUNTY MARIA NUR/PRIMARY SCHOOL, OLIHA III",Oliha,Egor
EDO,02,02,12,02,02,004,12/02/02/004,"AUNTY MARIA NUR/PRIMARY SCHOOL, OLIHA  IV",Oliha,Egor
EDO,02,02,12,02,02,005,12/02/02/005,"AUNTY MARIA NUR/PRIMARY SCHOOL, OLIHA V",Oliha,Egor
EDO,02,02,12,02,02,006,12/02/02/006,"ABRAKA STANDARD NUR. SCHOOL, OLIHA VI",Oliha,Egor
EDO,02,02,12,02,02,007,12/02/02/007,"ABRAKA STANDARD NUR. SCHOOL, OLIHA VII",Oliha,Egor
EDO,02,02,12,02,02,008,12/02/02/008,"ORONMIYAN PRIMARY SCHOOL, OLIHA I",Oliha,Egor
EDO,02,02,12,02,02,009,12/02/02/009,"ORONMIYAN PRIMARY SCHOOL, OLIHA II",Oliha,Egor
EDO,02,02,12,02,02,010,12/02/02/010,"JOSSY WISDOM NUR/PRIMARY SCHOOL, OLIHA I",Oliha,Egor
EDO,02,02,12,02,02,011,12/02/02/011,"JOSSY WISDOM NUR/PRIMARY SCHOOL, OLIHA II",Oliha,Egor
EDO,02,02,12,02,02,012,12/02/02/012,"JOSSY WISDOM NUR/PRIMARY SCHOOL, OLIHA III",Oliha,Egor
EDO,02,02,12,02,02,013,12/02/02/013,"NIGHTINGALE NUR/PRIMARY SCHOOL, OLIHA I",Oliha,Egor
EDO,02,02,12,02,02,014,12/02/02/014,"NIGHTINGALE NUR/PRIMARY SCHOOL, OLIHA II",Oliha,Egor
EDO,02,02,12,02,02,015,12/02/02/015,"OPEN SPACE BY  ST. THOMAS  BASIC GROUP OF SCH., OLIHA BY OBAYUWANA STR. OFF SILOKO",Oliha,Egor
EDO,02,02,12,02,02,016,12/02/02/016,"OPEN SPACE BY THE SAWMILL, IGBINADUWA STREET",Oliha,Egor
EDO,02,02,12,02,02,017,12/02/02/017,EVANGEL SURE FOUNDATION SCHOOL BY IMAGBENIKARO STREET.,Oliha,Egor
EDO,02,02,12,02,02,018,12/02/02/018,"OPEN SPACE BY PARK LAND NUR./PRY. SCHOOL, FIRST GARRICK LAYOUT",Oliha,Egor
EDO,02,02,12,02,02,019,12/02/02/019,"OPEN SPACE BY NEW DAWN GROUP OF SCHOOL, DOCTOR GARRICK LAYOUT",Oliha,Egor
EDO,02,02,12,02,02,020,12/02/02/020,"OPEN SPACE BY, ADOLOR STR OFF 2ND EAST",Oliha,Egor
EDO,02,02,12,02,02,021,12/02/02/021,OPEN SPACE BY AUNTY MARIA NUR/PRY SCH II,Oliha,Egor
EDO,02,02,12,02,02,022,12/02/02/022,OKHOKHUGBO PRY.SCH.I,Oliha,Egor
EDO,02,02,12,02,02,023,12/02/02/023,OKHOKHUGBO HEALTH CENTER,Oliha,Egor
EDO,02,02,12,02,02,024,12/02/02/024,"OPEN SPACE BY THE REDEEM CHRISTIAN CHURCH OF GOD, FIRST ORONMIYAN STR.",Oliha,Egor
EDO,02,02,12,02,02,025,12/02/02/025,OKHOKHUGBO SEC. SCH.,Oliha,Egor
EDO,02,02,12,02,02,026,12/02/02/026,OKHOKHUGBO TOWN HALL,Oliha,Egor
EDO,02,02,12,02,02,027,12/02/02/027,"OPEN SPACE BY TAMAR NUR.,PRY,& SECONDARY SCHOOLS BY 2ND ORONMIYAN",Oliha,Egor
EDO,02,02,12,02,02,028,12/02/02/028,"OPEN SPACE BY BRAIN TUTORS ACADEMY, AYO IGBINOVIA STR.",Oliha,Egor
EDO,02,02,12,02,02,029,12/02/02/029,"ST MERCY GROUP OF SCHOOLS, EDEBIRI STR. OFF ORONMIYAN",Oliha,Egor
EDO,02,02,12,02,02,030,12/02/02/030,"OPEN SPACE BY VACGLON ACADEMY GROUP OF SCHOOLS, UYI STR. UPPER ERHUMWUNSE",Oliha,Egor
EDO,02,02,12,02,02,031,12/02/02/031,OPEN SPACE BY CHRIST MODEL ACADEMY BY EGHOSA,Oliha,Egor
EDO,02,02,12,02,02,000,12/02/02/000,12/02/02/000,Oliha,Egor
EDO,02,03,12,02,03,001,12/02/03/001,"OGIDA MOTOR PARK,  OGIDA I",Ogida/Use,Egor
EDO,02,03,12,02,03,002,12/02/03/002,"OGIDA MOTOR PARK,  OGIDA II",Ogida/Use,Egor
EDO,02,03,12,02,03,003,12/02/03/003,"OGIDA MOTOR PARK, OGIDA III",Ogida/Use,Egor
EDO,02,03,12,02,03,004,12/02/03/004,"OGIDA MOTOR PARK,  OGIDA IV",Ogida/Use,Egor
EDO,02,03,12,02,03,005,12/02/03/005,"OGIDA MOTOR PARK,  OGIDA V",Ogida/Use,Egor
EDO,02,03,12,02,03,006,12/02/03/006,OGIDA MOTOR PARK OGIDA VI,Ogida/Use,Egor
EDO,02,03,12,02,03,007,12/02/03/007,OGIDA PRIMARY SCHOOL OGIDA I,Ogida/Use,Egor
EDO,02,03,12,02,03,008,12/02/03/008,"OGIDA PRIMARY SCHOOL, OGIDA II",Ogida/Use,Egor
EDO,02,03,12,02,03,009,12/02/03/009,"ENINA NUR/PRIMARY SCHOOL, OGIDA I",Ogida/Use,Egor
EDO,02,03,12,02,03,010,12/02/03/010,ENINA NUR/PRIMARY SCHOOL OGIDA II,Ogida/Use,Egor
EDO,02,03,12,02,03,011,12/02/03/011,HOPEWELL GROUP OF SCH. USE,Ogida/Use,Egor
EDO,02,03,12,02,03,012,12/02/03/012,EWEKA PRIMARY SCHOOL USE I,Ogida/Use,Egor
EDO,02,03,12,02,03,013,12/02/03/013,EWEKA PRIMARY SCHOOL USE II,Ogida/Use,Egor
EDO,02,03,12,02,03,014,12/02/03/014,EWEKA PRIMARY SCHOOL USE III,Ogida/Use,Egor
EDO,02,03,12,02,03,015,12/02/03/015,EWEKA PRIMARY SCHOOL USE IV,Ogida/Use,Egor
EDO,02,03,12,02,03,016,12/02/03/016,EWEKA PRIMARY SCHOOL USE V,Ogida/Use,Egor
EDO,02,03,12,02,03,017,12/02/03/017,USE TOWN HALL USE,Ogida/Use,Egor
EDO,02,03,12,02,03,018,12/02/03/018,USE SEC. SCHOOL USE I,Ogida/Use,Egor
EDO,02,03,12,02,03,019,12/02/03/019,"USE SCH. SCHOOL, USE II",Ogida/Use,Egor
EDO,02,03,12,02,03,020,12/02/03/020,BLESSED ASSURANCE NUR/PRIMARY SCHOOL,Ogida/Use,Egor
